vib_x,vib_y,vib_z,temp
2.0,-4.31,8.9,34.44
1.49,-5.49,8.04,34.44
-0.16,-4.0,9.41,34.44
1.26,-2.63,8.67,34.44
0.59,-3.57,9.14,34.44
1.37,-6.16,7.85,34.5
1.53,-5.45,8.04,34.5
0.67,-4.04,9.1,34.44
2.08,-4.43,8.08,34.5
0.86,-3.8,9.14,34.44
2.35,-5.14,8.08,34.44
0.31,-4.86,8.59,34.5
2.31,-3.49,9.02,34.44
0.24,-4.47,8.79,34.44
1.84,-4.0,8.63,34.5
1.1,-5.41,8.24,34.44
2.0,-4.31,8.71,34.5
0.94,-5.18,8.39,34.44
0.94,-3.77,9.18,34.5
2.16,-5.14,8.28,34.5
1.22,-3.77,8.87,34.5
1.92,-5.57,7.96,34.5
2.0,-3.69,8.98,34.5
1.57,-5.37,8.2,34.5
0.67,-4.12,9.06,34.5
2.0,-5.37,8.12,34.5
0.43,-4.2,8.98,34.5
2.08,-4.55,8.24,34.5
-0.12,-4.94,8.67,34.5
2.31,-4.79,8.16,34.5
2.2,-4.75,8.2,34.5
1.14,-5.3,8.28,34.5
1.88,-4.2,9.1,34.56
1.06,-5.33,8.32,34.56
0.94,-3.96,9.1,34.56
1.1,-5.06,8.12,34.56
0.94,-3.84,9.18,34.56
2.16,-4.79,8.28,34.56
0.31,-4.39,8.79,34.56
2.16,-5.18,7.81,34.56
0.31,-4.24,8.9,34.56
1.73,-4.08,8.9,34.5
1.45,-5.3,8.08,34.56
1.29,-3.88,8.75,34.56
2.35,-4.98,8.2,34.56
0.51,-4.43,8.12,34.56
1.96,-4.63,8.43,34.56
0.86,-5.1,8.39,34.56
0.86,-3.65,8.94,34.56
0.82,-4.98,8.43,34.56
1.88,-5.3,7.96,34.56
2.08,-4.43,8.71,34.5
1.14,-3.3,8.12,34.56
1.65,-3.88,8.94,34.56
4.51,-5.22,8.0,34.56
0.35,-4.2,9.06,34.56
1.88,-4.24,8.43,34.56
0.31,-4.04,8.28,34.56
2.08,-4.47,8.32,34.56
1.18,-5.49,8.2,34.56
0.55,-4.24,9.06,34.56
1.61,-5.65,8.67,34.56
0.35,-4.0,8.94,34.56
2.08,-5.81,8.12,34.56
0.24,-5.33,8.28,34.56
1.73,-4.04,8.55,34.5
1.26,-5.22,8.2,34.56
0.75,-3.92,9.14,34.56
2.75,-6.28,7.61,34.5
0.43,-3.84,8.98,34.56
2.12,-4.55,8.24,34.56
-0.39,-4.63,9.18,34.56
0.59,-4.04,9.18,34.5
1.96,-4.28,8.32,34.5
1.61,-5.26,7.61,34.56
1.96,-3.69,9.06,34.56
1.45,-5.69,8.16,34.56
-0.51,-3.49,8.98,34.56
2.16,-4.47,8.32,34.56
2.24,-5.53,7.92,34.56
2.43,-4.08,8.98,34.56
1.06,-5.18,8.47,34.56
2.0,-4.28,9.02,34.56
1.69,-5.33,8.08,34.56
0.67,-4.0,9.1,34.56
1.45,-4.67,8.24,34.5
0.78,-4.59,9.14,34.56
2.16,-4.08,8.98,34.5
1.37,-5.37,8.04,34.56
2.16,-4.51,9.14,34.5
1.29,-5.41,8.2,34.5
0.35,-3.8,8.98,34.56
2.2,-4.39,8.36,34.56
0.2,-4.08,8.98,34.56
1.8,-4.16,8.83,34.56
1.96,-5.37,7.96,34.56
1.65,-4.04,8.94,34.56
2.2,-5.18,8.43,34.56
0.31,-4.75,9.85,34.56
2.31,-5.02,8.79,34.5
0.43,-4.79,8.67,34.56
0.94,-3.61,8.98,34.56
2.2,-5.26,7.96,34.56
1.57,-4.16,8.94,34.56
2.0,-5.37,8.04,34.56
0.27,-4.12,8.83,34.5
0.9,-2.75,8.51,34.56
0.59,-4.35,8.87,34.56
2.16,-4.2,8.79,34.5
0.55,-4.24,9.02,34.56
1.96,-4.24,8.43,34.5
1.61,-5.18,8.24,34.5
1.45,-3.84,8.71,34.5
2.2,-5.1,8.36,34.5
0.35,-5.02,8.63,34.5
2.24,-5.02,8.36,34.5
1.1,-5.3,8.28,34.5
0.63,-3.96,9.89,34.5
0.71,-4.98,8.47,34.5
0.71,-3.65,8.98,34.5
2.24,-4.94,8.04,34.5
0.51,-3.73,9.38,34.5
2.31,-4.75,8.12,34.5
0.63,-4.82,8.67,34.5
2.31,-5.02,8.24,34.5
2.24,-4.63,8.55,34.5
1.8,-4.28,7.88,34.5
1.49,-4.24,9.14,34.5
2.08,-5.33,8.0,34.5
0.43,-4.75,8.55,34.5
2.28,-4.86,8.43,34.5
0.35,-4.86,8.63,34.5
0.86,-4.08,9.26,34.5
2.24,-4.82,8.47,34.5
0.35,-3.77,9.1,34.5
2.12,-4.63,8.2,34.5
1.22,-5.37,8.2,34.5
2.0,-4.28,9.02,34.5
1.77,-5.26,8.2,34.5
0.39,-4.31,9.06,34.5
1.53,-3.88,8.67,34.5
0.31,-4.67,8.2,34.5
0.67,-3.65,8.87,34.5
2.24,-5.14,8.04,34.5
0.55,-4.9,8.59,34.5
2.24,-4.94,8.32,34.5
0.94,-4.31,8.04,34.56
-0.04,-2.24,9.26,34.5
0.75,-4.67,8.51,34.5
0.78,-3.65,8.94,34.5
1.29,-4.75,8.39,34.5
0.82,-4.08,9.06,34.56
2.63,-4.28,8.51,34.56
1.14,-5.22,8.16,34.56
2.28,-4.86,8.36,34.5
1.41,-5.3,8.16,34.5
0.9,-4.98,8.24,34.5
1.02,-4.04,9.22,34.5
2.51,-4.86,8.36,34.5
1.18,-5.37,8.28,34.5
-0.24,-4.04,9.26,34.5
0.82,-5.06,8.55,34.56
1.1,-3.73,8.9,34.5
2.08,-5.18,8.32,34.5
1.29,-3.77,8.79,34.5
2.28,-5.14,8.08,34.5
0.47,-4.75,8.71,34.5
1.37,-3.84,9.06,34.5
0.43,-4.71,8.47,34.56
1.8,-4.35,8.94,34.5
2.2,-5.37,7.85,34.5
1.22,-3.77,8.87,34.5
1.92,-5.49,8.16,34.56
0.31,-4.43,8.79,34.5
1.37,-3.88,8.75,34.5
0.39,-4.67,8.63,34.44
1.53,-4.08,8.94,34.5
2.24,-5.18,8.2,34.5
1.02,-4.0,8.67,34.5
2.2,-4.98,8.36,34.5
0.47,-4.82,8.55,34.56
2.2,-3.65,8.83,34.5
0.51,-4.79,8.55,34.5
1.14,-3.84,8.83,34.5
0.67,-5.02,8.24,34.5
0.78,-3.65,9.02,34.5
2.35,-4.9,8.28,34.5
1.02,-5.37,8.32,34.5
2.31,-4.9,8.08,34.5
0.51,-4.9,8.55,34.5
1.06,-3.73,8.87,34.56
0.78,-4.98,8.47,34.5
1.06,-3.73,8.83,34.56
1.8,-4.28,8.32,34.56
0.55,-4.31,8.9,34.5
2.0,-4.47,8.59,34.56
0.78,-5.14,8.67,34.56
1.37,-5.49,8.2,34.56
1.22,-3.57,9.26,34.56
0.39,-4.31,8.28,34.56
2.2,-5.02,8.28,34.56
0.67,-3.41,9.18,34.56
0.31,-4.71,8.51,34.56
2.16,-4.55,8.63,34.56
1.29,-3.88,9.02,34.56
1.41,-5.37,8.08,34.56
2.2,-3.92,9.22,34.56
0.51,-3.69,9.02,34.56
2.04,-5.26,8.12,34.56
2.04,-4.35,8.71,34.56
0.43,-4.43,8.79,34.56
1.69,-4.75,8.2,34.5
1.65,-3.96,9.02,34.5
0.71,-4.9,8.59,34.5
0.71,-3.73,8.98,34.5
1.49,-5.37,8.08,34.56
1.18,-3.84,9.14,34.5
0.2,-4.28,9.77,34.5
2.35,-4.82,8.39,34.5
0.08,-3.65,9.14,34.5
0.78,-5.1,8.47,34.56
1.84,-4.2,8.51,34.5
0.63,-4.55,8.79,34.56
0.98,-5.61,8.24,34.5
0.98,-3.84,8.55,34.5
0.55,-4.82,8.51,34.5
1.84,-5.49,8.0,34.5
0.55,-4.35,9.3,34.5
0.35,-4.08,8.9,34.5
2.28,-4.82,8.39,34.5
0.51,-4.04,9.02,34.5
1.53,-5.41,7.96,34.5
2.16,-3.69,8.98,34.5
1.37,-5.53,8.16,34.5
2.16,-5.26,7.88,34.5
0.9,-4.16,8.36,34.5
0.9,-5.3,8.0,34.5
1.77,-5.06,8.24,34.5
0.43,-4.47,8.87,34.5
1.57,-5.49,8.12,34.5
0.71,-3.57,8.98,34.5
0.78,-3.49,9.06,34.5
0.39,-3.92,8.9,34.5
2.24,-5.1,8.04,34.5
1.8,-4.08,8.59,34.5
0.55,-4.51,8.87,34.44
1.41,-4.86,8.04,34.5
1.29,-3.84,8.71,34.5
0.98,-5.14,8.36,34.5
2.24,-5.26,8.75,34.5
0.67,-3.41,9.1,34.5
0.55,-5.49,8.08,34.5
1.96,-5.45,8.16,34.5
0.9,-3.61,9.14,34.44
0.63,-4.67,8.63,34.44
2.08,-4.75,8.16,34.44
0.98,-3.61,8.9,34.5
1.37,-5.41,8.16,34.5
2.39,-4.98,8.63,34.5
0.51,-3.57,9.02,34.44
0.35,-5.49,8.12,34.44
2.2,-4.86,8.08,34.44
0.59,-4.0,9.1,34.44
0.51,-4.75,8.63,34.5
1.8,-4.08,8.55,34.5
0.82,-3.77,9.3,34.5
1.88,-4.43,8.9,34.44
0.75,-4.94,8.59,34.5
1.84,-5.57,7.92,34.5
1.77,-5.53,7.92,34.5
0.82,-3.49,9.02,34.5
0.24,-4.0,8.98,34.44
2.28,-4.94,8.04,34.5
1.77,-4.16,8.83,34.5
0.67,-4.51,8.12,34.44
1.88,-5.26,8.67,34.5
1.29,-3.96,9.06,34.44
1.45,-4.47,8.98,34.44
1.14,-4.0,8.94,34.44
0.63,-4.39,8.16,34.5
1.88,-5.33,8.67,34.5
1.77,-4.24,8.83,34.5
0.94,-4.94,8.47,34.5
4.08,-5.18,7.88,34.44
1.77,-3.53,8.55,34.44
0.71,-5.1,8.83,34.5
1.02,-4.86,7.92,34.5
2.12,-3.96,8.39,34.5
0.67,-3.92,8.94,34.44
1.02,-5.06,7.92,34.5
2.0,-4.0,8.51,34.5
0.71,-3.8,9.34,34.5
1.02,-5.02,7.85,34.5
2.43,-5.22,8.36,34.5
0.51,-3.88,9.3,34.5
0.9,-4.98,7.92,34.5
2.43,-5.22,8.47,34.5
0.71,-4.04,9.22,34.44
0.94,-4.12,8.36,34.5
2.35,-5.18,8.63,34.5
1.1,-4.82,9.18,34.44
1.29,-4.43,8.36,34.44
1.14,-3.73,8.98,34.5
0.35,-4.28,8.94,34.44
2.24,-4.86,8.16,34.5
0.43,-3.96,8.98,34.5
1.06,-5.22,8.32,34.44
1.65,-4.08,8.67,34.44
0.71,-3.65,8.67,34.5
1.8,-5.49,8.16,34.5
0.31,-4.47,9.41,34.5
0.67,-4.43,8.75,34.5
2.24,-4.67,8.47,34.44
0.43,-4.94,9.06,34.44
1.69,-5.49,8.04,34.5
1.1,-3.73,8.87,34.44
1.41,-5.53,8.08,34.44
2.16,-5.06,8.2,34.5
0.27,-3.77,9.02,34.44
0.39,-4.86,8.51,34.5
2.16,-4.71,8.24,34.44
0.27,-4.12,8.9,34.44
1.06,-5.49,8.39,34.44
1.77,-4.12,8.87,34.5
0.82,-3.77,9.18,34.5
1.02,-5.14,7.96,34.44
2.12,-4.12,8.43,34.44
0.63,-3.88,9.26,34.44
1.02,-5.18,7.88,34.44
2.16,-4.82,8.43,34.44
0.59,-3.92,9.34,34.5
0.94,-5.26,7.88,34.5
2.12,-5.22,8.43,34.5
0.75,-3.8,9.3,34.44
0.82,-5.41,7.96,34.44
2.16,-5.1,8.39,34.44
0.98,-3.88,9.18,34.44
0.82,-5.33,8.04,34.44
2.24,-4.98,8.51,34.44
0.82,-3.84,9.18,34.44
0.98,-4.2,8.32,34.44
2.31,-5.1,8.43,34.5
0.75,-4.35,8.36,34.44
2.2,-5.14,8.47,34.44
1.06,-4.86,8.16,34.5
2.16,-4.94,8.32,34.44
0.98,-4.51,9.3,34.44
0.67,-4.71,8.08,34.5
2.12,-4.82,8.32,34.44
0.75,-4.63,9.22,34.5
0.82,-4.9,7.92,34.44
1.61,-5.1,8.87,34.5
1.1,-4.98,8.04,34.44
1.26,-4.12,8.51,34.5
1.96,-5.14,8.59,34.44
1.18,-4.0,8.87,34.44
0.63,-4.28,8.24,34.44
2.43,-5.14,8.16,34.5
1.14,-3.92,9.14,34.44
0.59,-4.39,8.32,34.5
2.16,-4.71,8.2,34.5
1.14,-3.8,9.14,34.5
1.53,-5.26,8.24,34.44
2.24,-3.73,9.18,34.44
0.08,-4.43,9.85,34.5
2.28,-4.82,8.43,34.5
1.22,-3.8,9.1,34.44
1.96,-5.1,8.32,34.44
1.22,-4.12,9.18,34.5
0.71,-4.08,8.47,34.5
2.12,-5.18,8.59,34.5
1.22,-4.24,9.3,34.5
0.71,-4.2,8.36,34.5
2.16,-5.18,8.67,34.5
1.33,-4.31,9.18,34.5
0.63,-4.35,8.2,34.5
2.0,-5.02,8.55,34.44
1.22,-4.39,9.3,34.44
2.24,-4.94,8.28,34.44
0.82,-4.35,9.22,34.5
1.45,-4.67,8.24,34.44
2.2,-4.86,8.28,34.44
1.33,-4.2,8.55,34.44
1.69,-4.16,8.43,34.44
1.41,-4.98,8.9,34.44
1.33,-4.2,8.75,34.44
1.53,-4.2,8.47,34.44
1.65,-5.18,8.75,34.44
1.26,-4.12,8.87,34.44
1.53,-4.28,8.36,34.44
1.61,-5.14,8.87,34.44
1.33,-4.16,8.79,34.44
2.04,-4.98,8.75,34.44
0.78,-3.69,9.22,34.44
0.75,-4.67,8.0,34.44
2.16,-5.02,8.55,34.44
0.94,-3.8,9.14,34.44
0.78,-4.79,8.04,34.44
0.71,-3.77,9.34,34.44
0.9,-4.94,7.96,34.44
1.92,-4.51,8.39,34.44
0.71,-4.0,9.22,34.38
0.78,-4.82,7.96,34.44
2.47,-4.39,8.36,34.44
0.67,-3.73,9.45,34.44
0.94,-5.02,7.92,34.38
2.47,-5.1,8.28,34.38
0.82,-3.61,9.38,34.44
1.06,-4.9,8.04,34.38
2.55,-5.14,8.12,34.38
0.71,-3.73,9.34,34.38
0.55,-4.94,8.08,34.44
2.59,-5.1,8.12,34.44
0.75,-3.8,9.38,34.38
0.59,-4.35,8.24,34.44
2.47,-5.02,8.08,34.38
1.26,-4.08,9.02,34.38
0.55,-4.43,8.2,34.38
1.96,-5.41,8.59,34.38
1.22,-4.04,9.1,34.44
0.94,-4.24,8.28,34.38
2.12,-5.1,8.47,34.38
1.33,-4.55,8.43,34.38
1.06,-4.2,8.51,34.38
2.16,-5.18,8.43,34.38
1.33,-4.39,8.51,34.38
0.86,-4.12,8.43,34.38
1.37,-5.1,8.39,34.38
1.37,-4.31,8.63,34.38
0.78,-4.28,8.39,34.38
1.65,-5.14,8.32,34.38
0.86,-4.75,8.04,34.31
2.0,-4.71,8.47,34.38
0.82,-4.63,9.14,34.38
1.02,-4.98,7.92,34.38
1.14,-4.0,8.87,34.38
1.53,-4.28,8.32,34.38
1.92,-4.98,8.71,34.38
0.94,-4.0,9.02,34.38
1.29,-4.2,8.36,34.38
2.16,-5.06,8.47,34.38
0.82,-3.96,9.18,34.38
1.02,-4.12,8.39,34.38
2.28,-5.14,8.43,34.38
0.94,-3.88,9.14,34.38
1.1,-4.08,8.39,34.38
2.16,-5.1,8.55,34.38
1.41,-3.92,9.22,34.38
1.06,-4.2,8.36,34.38
2.28,-5.18,8.32,34.38
1.33,-4.31,8.55,34.38
0.82,-4.12,8.39,34.38
1.53,-5.02,8.39,34.38
0.47,-4.08,9.02,34.38
2.43,-5.18,8.2,34.38
1.45,-4.16,8.98,34.38
0.55,-4.28,8.28,34.38
0.94,-3.92,9.1,34.38
0.86,-5.49,7.88,34.38
1.96,-5.02,8.36,34.38
0.9,-3.84,9.26,34.31
0.94,-5.26,7.88,34.38
2.31,-5.18,8.28,34.38
0.86,-3.84,9.3,34.38
2.12,-5.22,8.59,34.25
0.59,-4.51,8.28,34.25
1.1,-4.16,8.71,34.25
1.02,-4.63,8.98,34.25
0.71,-4.75,8.32,34.25
2.0,-4.71,8.36,34.31
1.06,-4.59,8.83,34.25
0.71,-4.82,8.16,34.25
2.04,-4.71,8.2,34.25
1.29,-4.9,8.98,34.31
0.82,-4.79,8.59,34.25
1.92,-4.63,8.2,34.31
1.53,-4.98,8.9,34.25
0.94,-4.75,8.75,34.31
1.8,-4.51,8.16,34.31
1.8,-5.14,8.79,34.25
1.02,-4.75,8.16,34.31
1.57,-4.35,8.51,34.25
1.88,-5.22,8.67,34.25
-0.35,-2.82,9.38,34.31
2.2,-5.45,8.43,34.31
0.82,-4.08,9.3,34.25
0.47,-4.75,8.04,34.31
2.51,-4.98,8.32,34.31
1.06,-4.31,9.18,34.25
0.98,-5.49,8.2,34.31
2.04,-5.14,8.32,34.31
1.26,-4.94,8.98,34.25
1.02,-5.18,7.81,34.25
1.69,-4.24,8.47,34.31
1.65,-5.37,8.83,34.25
1.45,-4.9,7.96,34.25
1.45,-3.45,8.47,34.31
2.04,-5.45,8.43,34.25
1.61,-4.39,8.36,34.25
2.2,-5.18,8.2,34.25
0.94,-4.31,8.2,34.25
1.96,-5.49,8.75,34.25
1.49,-4.12,8.94,34.25
0.51,-4.28,8.12,34.25
2.12,-5.57,8.59,34.25
1.49,-4.2,9.1,34.25
0.55,-4.47,8.04,34.19
2.12,-5.33,8.2,34.25
1.1,-4.47,8.67,34.25
1.8,-4.9,8.2,34.25
2.35,-5.18,8.98,34.25
1.37,-4.67,8.51,34.25
1.33,-4.71,8.39,34.25
1.33,-4.67,8.47,34.25
1.33,-4.63,8.55,34.25
1.41,-4.59,8.51,34.25
1.41,-4.67,8.47,34.25
1.37,-4.67,8.55,34.25
1.33,-4.67,8.47,34.25
1.41,-4.67,8.51,34.25
1.41,-4.67,8.43,34.25
1.29,-4.63,8.51,34.31
1.41,-4.71,8.47,34.25
1.37,-4.67,8.47,34.31
1.37,-4.63,8.47,34.25
2.43,-5.14,8.36,34.31
1.65,-4.28,8.9,34.31
1.33,-5.45,8.12,34.31
1.61,-4.16,8.87,34.31
0.43,-3.84,8.94,34.31
2.2,-5.33,7.92,34.31
0.39,-3.8,8.9,34.25
0.71,-5.14,8.51,34.31
1.73,-4.35,8.71,34.31
2.0,-4.28,8.47,34.31
0.82,-3.96,9.1,34.31
2.12,-5.77,7.96,34.31
0.63,-3.61,8.94,34.31
0.71,-5.02,8.43,34.31
2.08,-4.47,8.79,34.31
0.71,-3.92,8.36,34.31
2.2,-5.57,8.08,34.31
0.86,-3.84,9.26,34.31
0.59,-4.63,8.71,34.31
2.47,-5.06,8.24,34.31
1.73,-4.28,8.87,34.31
1.02,-5.3,8.32,34.31
2.04,-4.47,8.63,34.31
0.94,-3.92,9.14,34.31
1.77,-5.53,8.08,34.31
2.43,-4.9,8.43,34.31
0.35,-4.35,8.79,34.31
1.22,-5.41,8.16,34.31
1.14,-5.06,8.36,34.38
2.04,-5.26,8.55,34.31
0.35,-4.24,8.47,34.31
2.28,-4.82,8.2,34.31
1.69,-4.0,8.67,34.38
1.06,-4.94,8.39,34.38
1.77,-4.16,8.67,34.38
1.29,-3.45,9.22,34.38
1.8,-5.14,8.32,34.38
2.43,-4.71,9.02,34.31
1.45,-5.3,8.55,34.38
2.04,-5.61,9.1,34.31
2.31,-5.18,7.92,34.38
1.29,-4.98,9.3,34.38
0.16,-4.24,7.81,34.38
2.43,-4.94,8.55,34.38
1.41,-4.0,8.98,34.38
0.0,-4.16,7.81,34.38
2.35,-5.77,8.67,34.38
1.37,-4.08,9.06,34.38
1.69,-4.24,8.71,34.31
0.98,-4.24,9.26,34.31
0.86,-4.94,8.39,34.31
1.73,-4.82,8.63,34.31
1.29,-3.65,8.94,34.38
1.26,-4.35,8.16,34.38
0.27,-2.98,9.1,34.38
0.24,-4.24,8.9,34.38
0.27,-3.77,9.06,34.44
0.24,-4.43,8.59,34.44
0.47,-4.67,8.47,34.38
-0.55,-4.43,8.9,34.38
0.24,-3.26,9.26,34.44
0.9,-3.69,9.1,34.38
1.18,-4.75,8.63,34.44
0.75,-3.57,9.41,34.38
0.27,-4.47,8.59,34.38
1.53,-4.28,8.71,34.38
0.31,-3.84,8.9,34.44
0.86,-4.2,8.75,34.38
0.59,-3.61,9.02,34.38
0.31,-4.0,8.87,34.44
1.26,-3.49,8.98,34.44
0.55,-4.35,8.67,34.38
1.69,-4.35,8.59,34.44
0.35,-3.96,8.9,34.38
1.45,-4.04,8.83,34.38
0.31,-3.57,9.14,34.38
1.29,-4.04,8.83,34.38
0.47,-4.0,8.87,34.38
1.57,-4.55,8.71,34.38
0.43,-3.53,9.06,34.38
2.9,-4.94,8.67,34.38
0.98,-3.61,9.14,34.38
0.16,-3.88,8.63,34.38
1.49,-3.49,9.06,34.38
-0.04,-4.12,8.71,34.38
1.73,-3.92,8.83,34.38
0.24,-4.2,8.55,34.38
1.1,-4.47,8.59,34.38
0.47,-3.57,9.06,34.38
0.31,-4.43,9.22,34.38
2.04,-4.35,8.79,34.38
-0.27,-3.41,9.22,34.31
0.43,-4.31,8.75,34.38
2.79,-4.28,8.94,34.38
0.27,-4.43,7.96,34.38
1.37,-3.65,8.51,34.38
0.43,-3.41,8.98,34.38
1.96,-4.94,8.55,34.38
1.29,-5.37,8.24,34.38
1.18,-3.65,9.34,34.38
1.73,-5.1,8.36,34.38
0.98,-3.69,9.34,34.38
1.57,-5.49,8.04,34.38
1.96,-4.63,8.55,34.44
0.63,-4.47,8.24,34.38
3.33,-4.51,8.36,34.44
1.22,-4.94,8.47,34.44
1.57,-3.18,8.79,34.44
0.94,-4.43,8.9,34.38
1.49,-3.8,8.51,34.44
0.98,-3.84,9.26,34.38
1.18,-5.18,8.08,34.44
0.51,-4.35,8.9,34.44
1.57,-5.37,8.28,34.44
1.49,-3.84,9.1,34.44
0.82,-4.82,8.16,34.44
1.45,-4.12,9.26,34.44
1.06,-4.86,8.79,34.44
1.69,-4.31,8.94,34.44
1.41,-4.67,7.73,34.44
1.96,-4.63,8.59,34.44
1.14,-4.98,8.55,34.44
1.65,-4.08,9.06,34.44
0.43,-3.45,8.98,34.44
2.04,-4.98,8.08,34.5
-0.35,-4.28,7.96,34.5
3.73,-5.57,8.12,34.5
0.9,-3.77,9.26,34.5
0.98,-4.35,8.55,34.5
1.1,-5.1,8.36,34.5
2.04,-4.82,8.51,34.5
1.26,-4.82,8.75,34.5
-1.06,-1.37,9.65,34.5
1.57,-5.33,8.24,34.5
0.47,-3.61,8.98,34.5
1.45,-5.41,8.12,34.5
1.53,-4.0,9.14,34.5
1.37,-5.61,8.32,34.5
2.28,-5.06,8.71,34.5
1.14,-5.18,8.36,34.5
2.24,-5.14,8.32,34.5
0.67,-4.35,8.71,34.5
2.04,-4.51,8.79,34.5
0.47,-3.57,8.94,34.5
2.24,-5.14,8.32,34.5
1.18,-4.43,8.9,34.5
1.65,-5.57,7.92,34.5
0.78,-4.71,9.02,34.5
1.84,-4.04,8.28,34.5
1.33,-4.39,9.06,34.5
2.39,-5.33,8.32,34.5
1.26,-4.43,8.63,34.5
2.08,-6.43,8.16,34.5
0.63,-3.69,8.87,34.5
0.51,-3.96,7.88,34.5
1.45,-4.55,8.9,34.5
0.59,-4.28,8.12,34.5
2.12,-5.1,7.77,34.5
0.67,-3.73,8.55,34.5
1.18,-5.57,8.16,34.5
2.08,-4.55,8.83,34.5
1.1,-5.49,8.08,34.5
0.94,-3.69,8.94,34.56
2.24,-5.18,8.12,34.5
0.63,-4.55,8.55,34.5
1.57,-5.65,7.77,34.5
1.41,-4.47,8.94,34.56
0.94,-4.2,8.63,34.56
1.14,-4.98,8.47,34.5
1.53,-4.2,8.83,34.5
0.43,-4.39,8.59,34.56
1.65,-4.28,8.79,34.56
0.86,-4.55,8.63,34.56
1.26,-4.82,8.32,34.5
1.14,-4.47,8.67,34.5
1.22,-4.43,8.47,34.5
0.94,-4.12,8.83,34.5
1.49,-4.43,8.87,34.5
0.82,-4.08,8.75,34.5
0.9,-4.82,8.39,34.5
1.1,-4.16,8.75,34.5
0.82,-4.9,8.47,34.5
1.02,-3.84,8.83,34.56
0.78,-4.0,8.9,34.5
1.02,-4.39,8.67,34.5
1.14,-4.2,8.94,34.56
0.39,-4.08,8.67,34.56
1.14,-3.8,8.98,34.56
0.16,-4.31,8.79,34.56
0.9,-4.16,8.9,34.56
0.63,-4.12,8.83,34.5
0.78,-3.73,8.59,34.56
0.39,-4.28,8.9,34.56
0.27,-3.61,9.06,34.56
0.0,-4.67,8.71,34.56
-0.55,-3.37,9.18,34.56
0.08,-4.43,8.75,34.56
-0.08,-3.61,8.94,34.56
0.2,-4.12,8.59,34.56
0.08,-3.8,9.06,34.56
0.51,-4.08,8.79,34.56
1.26,-3.8,8.83,34.56
0.59,-3.61,8.9,34.56
1.18,-4.2,8.71,34.56
1.33,-4.98,8.36,34.63
0.94,-3.84,8.94,34.56
0.59,-5.06,8.59,34.56
2.67,-3.69,9.22,34.63
0.31,-4.12,8.67,34.63
1.06,-4.75,8.51,34.63
1.57,-4.31,8.63,34.63
1.26,-4.55,8.55,34.63
1.49,-4.08,9.1,34.63
0.39,-3.77,9.02,34.63
0.12,-4.39,8.67,34.63
1.49,-4.12,8.71,34.63
0.51,-4.39,8.63,34.63
1.1,-4.55,8.63,34.63
0.31,-3.69,9.02,34.63
1.49,-4.94,8.39,34.63
1.45,-4.0,9.06,34.56
1.18,-4.55,8.75,34.63
1.61,-3.73,8.75,34.63
0.67,-4.71,8.59,34.63
1.92,-4.43,8.43,34.63
1.65,-4.39,8.63,34.63
0.31,-3.69,9.06,34.63
1.49,-4.0,9.06,34.63
1.29,-5.02,8.39,34.63
1.61,-4.04,8.9,34.63
-0.86,-4.75,9.61,34.63
1.92,-4.94,8.43,34.69
1.37,-4.94,7.65,34.63
1.53,-5.37,8.16,34.69
-0.35,-4.47,9.26,34.63
0.47,-4.24,8.79,34.63
1.49,-4.04,8.87,34.63
0.43,-3.69,8.51,34.63
1.96,-4.86,8.16,34.63
0.43,-3.88,8.94,34.63
1.06,-4.79,9.1,34.63
0.78,-3.92,9.26,34.63
1.29,-4.28,8.32,34.63
1.88,-5.26,8.75,34.63
2.12,-4.79,7.96,34.63
1.92,-5.26,8.75,34.63
0.75,-3.88,9.34,34.63
1.33,-4.39,8.43,34.63
1.88,-5.18,8.71,34.63
1.45,-5.33,8.16,34.63
1.92,-4.79,8.32,34.56
0.16,-3.8,9.06,34.63
2.0,-4.79,8.28,34.63
1.45,-3.96,9.02,34.63
0.94,-4.82,8.47,34.63
0.98,-4.71,8.51,34.63
1.22,-4.9,8.47,34.63
0.63,-4.79,8.94,34.63
1.65,-4.43,8.9,34.63
0.9,-4.35,8.24,34.63
1.96,-5.14,7.92,34.63
0.47,-3.45,9.02,34.63
0.94,-3.73,8.94,34.63
2.2,-5.14,8.51,34.63
0.67,-4.24,9.38,34.63
1.53,-4.39,8.08,34.69
2.12,-5.14,8.67,34.63
0.59,-4.31,8.51,34.63
1.49,-4.24,8.12,34.63
2.24,-5.26,8.63,34.69
0.71,-4.31,8.47,34.63
1.49,-4.24,8.16,34.63
1.26,-4.82,9.1,34.69
0.78,-4.39,8.36,34.63
1.53,-4.2,8.2,34.69
1.26,-4.86,9.18,34.63
0.78,-4.31,8.43,34.63
1.96,-4.75,8.59,34.63
-0.04,-2.94,9.14,34.69
0.9,-4.67,7.96,34.63
1.45,-4.28,8.28,34.56
2.24,-5.1,8.63,34.63
1.06,-4.39,7.88,34.63
0.63,-4.0,9.34,34.63
1.57,-4.28,8.39,34.63
0.67,-4.35,9.26,34.63
1.22,-4.16,8.36,34.63
1.22,-4.79,8.9,34.63
0.82,-4.0,8.9,34.63
1.84,-5.14,8.83,34.63
0.9,-3.88,9.14,34.63
0.63,-4.16,8.28,34.63
1.96,-5.41,8.67,34.63
0.9,-3.92,9.26,34.63
1.29,-4.24,8.47,34.63
2.0,-5.37,8.63,34.63
